id,navodilo
20241,"Najprej pomaranèe operemo in jim ostrgamo vso lupinico. Nato jim dobro iztisnemo sok. Èokolado sesekljamo na košèke. Pecilni prašek pomešamo z moko. Maslo/margarino rahlo zmehèamo (pustite èez noè zunaj na mizi ali pa za par sekund v mikrovalovno - pozor; nikoli se ne sme èisto stopiti; saj tako ne bomo dobili penaste zmesi). Zmehèano maslo penasto zmešamo s sladkorjem in nato dodajamo jajca eno po eno. Mešamo nekaj minut; nato zaènemo dodajati moko. Èe zmes pride pretrda; dodamo nekaj mleka. ""Maso razdelimo na dva enaka dela. V en del zmešamo pomaranèno lupinico in sok; v drugega pa kakav v prahu in košèke èokolade.""Maso postopoma vlivamo najprej eno; potem drugo in spet in spet. Vlijemo lahko v podolgovat (pol okrogel) pekaè ali v pekaè za kolaèe."Peèemo na 180 stopinjah 50-60 minut.
20242,"Margarino; sladkor in jajce zmešamo z mešalnikom; da se speni. Dodamo med; mleko; zaèimbe in sodo. Dobro premešamo na roke. Postopoma dodajamo moko.""Oblikujemo manjše kroglice in jih polagamo v pekaè; obložen s peki papirjem. Kroglice narahlo potlaèimo.""Peèemo v predhodno ogreti peèici na 200 stopinjah približno 10 minut. Piškot z leseno lopatico dvignemo in èe je spodaj lepo rjav; so peèeni."
20243,"Jajca; smetano; maslo; sladkor; vanilijev sladkor in nastrgano limonino lupino penasto zmešamo z mešalnikom; da se sladkor stopi. Postopoma dodajamo moko in pecilni prašek. Mešamo in gnetemo; da dobimo maso; ki se nam ne prijema veè na roke. Morda bomo morali dodati še moke.""Od mase vzamemo hlebèek; ga še enkrat dobro pregnetemo in èim tanjše razvaljamo na pomokani površini. Nato modelèke odtisnemo v razvaljano testo in jih polagamo v pekaè na peki papir tako; da je med vsakim piškotom malo prostora.""Kar testa ostane; ga ponovno pregnetemo; dodamo sveže testo; spet pregnetemo in ponavljamo postopek; dokler ne zmanjka mase.""Peèemo v predhodno ogreti peèici na 180 stopinjah; dokler piškoti niso zlato rumeno zapeèeni."
20244,"S paliènim mešalnikom gladko spasiramo avokado in banano. Dodamo jajce; kokosovo olje in javorjev sirup ter dobro premešamo. ""V mokre sestavine dodamo mlete mandlje; kakav; sodo; vanilijo in sol. Na koncu vmešamo nasekljano èokolado."Maso nadevamo v pekaè za muffine ter potresemo z mandljevimi listièi. Peèemo 30 minut na 180 stopinjah. 
20245,"V blenderju v gladko kremo zmeljemo indijske orešèke; vodo; prehranski kvas; èesen; limonin sok in sol. Na koncu dodamo nasekljan peteršilj in  drobnjak.""Namaz damo v hladilnik; da se strdi."
20246,"Vse sestavine dobro zmešamo. Z lopatico zmes enakomerno razporedimo v pekaè; obložen s peki papirjem. Peèemo 30 minut; v peèici segreti na 160 stopinj."Pekaè vzamemo iz peèice ter s kolešèkom za pico maso narežemo na poljubno velike krekerje.  Krekerje damo nazaj na pekaè in peèemo še 25 minut. Ohladimo ter jih hranimo v dobro zaprti posodi. 
20247,"Vse sestavine; razen marmelade; zmešamo v gladko zmes. ""Modelèke za muffine namažemo z maslom; jih do polovice napolnimo z  maso; nanjo dodamo marmelado; nato pa dodamo še preostanek mase; da marmelado zakrijemo."Damo v peèico in jih peèemo 18 minut na 190 stopinjah."Poèakamo; da se ohladijo. Dober tek!"
20248,"Zdrobimo piškote; dodamo mlete mandlje in stopljeno maslo ter dobro premešamo. Tortni model (26 cm) obložimo s papirjem za peko. Piškotno maso stresemo v pekaè in s pritiskom roke oblikujemo tortno dno. Postavimo v hladilnik; da se strdi.""Želatino namoèimo v 4 žlice vode. Borovnice zmeljemo s sladkorjem. Stepemo smetano; dodamo borovnice in stopljeno želatino. Vse dobro premešamo in prelijemo po piškotnem dnu. Damo v hladilnik; da se strdi.""Namoèimo še drugo želatino. Stepemo sladko smetano; dodamo kislo smetano in sladkor v prahu. Mešamo; da se masa zedini. Dodamo stopljeno želatino; dobro premešamo in prelijemo po borovnièevem nadevu. ""Tortni model vrnemo v hladilnik; da se vse skupaj strdi."                                          
20249,"Postopek priprave je opisan v skrèeni obliki. Za celoten postopek in fotografije priprave obišèite <a class='linki2' href=""http://mmmuffinsandcompany.blogspot.com/2015/02/hitri-krofi.html"" target=""_blank"">http://mmmuffinsandcompany.blogspot.com/2015/02/hitri-krofi.html</a> :)""Najprej pripravimo kvasec. Nato v stojeèem elektriènem mešalcu najprej penasto zmešamo rumenjake; sladkor in vanilijev sladkor. Dodamo mleko; rum; limonino lupinico; sol; omehèano margarino in še naprej mešamo. Dodamo moko in kvasec; ter pustimo; da multipraktik gnete testo pol ure."Po pol ure takoj zaènemo delati kroglice za krofe. Krofe cvremo v olju tri minute na vsaki strani.Ocvrte krofe še tople napolnimo z marmelado. Pred serviranjem jih potresemo s sladkorjem v prahu. Prijetno sladkanje vam želim.
20250,"Moko stresemo v skledo. V skodelici zmešamo zdrobljen kvas; 1 dl tople vode in sladkor. Zmes vlijemo v vdolbino; ki smo jo naredili v moki. Ob robu posujemo sol. Dolijemo še 9 dl tople vode in s kuhalnico premešamo sestavine. Premešamo toliko; da se sestavine povežejo. Na toplem pustimo vzhajati 1 uro. Peèico nastavimo na 250 stopinj in ko se segreje; pretresemo testo v pekaè; obložen s peki papirjem; postavimo v segreto peèico in zmanjšamo temperaturo na 200 stopinj. Peèemo 65 minut na 200 stopinjah. Èe kruh prej po vrhu porjavi; ga pokrijemo s peki papirjem. Ko je peèen; ga vzamemo iz peèice; zvrnemo na prtiè in pokrijemo."
20251,"Zaènemo s pripravo nadeva tako; da izdolbemo polovico avokada in ga damo v kuhinjski mikser skupaj z medom; mletimi mandlji; kakavom in 1 jedilno žlico vode ter zmeljemo. Listnato testo narežemo na 6 kvadratov enake velikosti. Nato na sredino kvadrata razporedimo nadev po testu; dokler ga ne zmanjka; nato kvadrate prepognemo tako; da se stikata nasprotna kota. Robove potisnemo z vilicami in postavimo trikotnike na peki papir na pladenj. Peèemo jih 25 minut na 180 stopinjah dokler ne narastejo in se zlato obarvajo. Nato jih vzamemo iz peèice in pustimo; da se malenkost ohladijo ter jih postrežemo."
20252,"Èebulo sesekljamo in prepražimo na olju. Buèko narežemo na majhne kockice in jo dodamo èebuli; malo popražimo; premešamo. Zalijemo z litrom vode; dodamo argovo (jušno) kocko; timijan in pustimo vreti 20 minut; da se buèka res razkuha.""Pretlaèimo s paliènim mešalnikom; osolimo; popramo po okusu; dodamo peteršilj ali drobnjak ter vmešamo kislo smetano. "Kuhamo še 5 minut.
20254,"Najprej pripravimo bananin kolaè. V srednje veliki skledi zmešamo moko; pecilni prašek; sodo in sol.""V veliko skledo na košèke narežemo maslo. Dodamo na kolobarje narezani banani; obe vrsti sladkorja in vanilijev sladkor. "Z elektriènim mešalnikom penasto vmešamo sestavine v veliki skledi. Dodamo jajci in rumenjake ter mešamo na najvišji hitrosti še približno dve minuti. "Hitrost mešalnika znižamo na najnižjo stopnjo in po žlicah dodajamo suhe sestavine (moko; pecilni in sodo) ter poèasi mešamo. Na koncu vmešamo še malo rdeèe ali nekoliko veè roza barve v prahu.""Pekaè za kruh št. 1 namastimo z maslom. Napolnimo ga z bananinim testom in ga postavimo v peèico; ogreto na 180 stopinj."Kolaè peèemo približno 1 uro."Bananin kolaè razrežemo na približno 1 cm debele kose. Z modelèkom za kekse v obliki srèka iz vsakega kosa izrežemo po en srèek; lahko tudi veè. ""Namastimo pekaè za kruh št. 2. Srèke postavimo v vrsto in jih tesno eden do drugega položimo po dolžini pekaèa; da sredino dna.""Pripravimo èokoladno testo - lahko naredite tudi èokoladni biskvit; jaz sem naredila kar testo za èokoladne muffine (z elektriènim mešalcem zmešamo mokre sestavine; nato z žlico v posebni skledi zmešamo suhe sestavine. Mokre prelijemo v suhe - zmešamo s kuhalnico)."Èokoladno testo prelijemo èez roza srèke v pekaèu. "Pekaè postavimo v peèico; ogreto na 180 stopinj in peèemo približno 45 minut.""Ko se kolaè ohladi; ga po želji oblijemo s èokolado ali ledenim oblivom in posujemo s sladkornimi srèki. Ko boste kolaè prerezali; bo na sredini lep roza/rdeè srèek."Prijetno sladkanje vam želim :)
20255,Sestavine zmešamo in z žlico polagamo v pekaè kupèke testa. Oblikujemo okroglo obliko in približno velikost kupljenih cookijev. Kupèki testa naj ne bodo predebeli.Iz te kolièine testa dobimo približno 40 èokolinov.Peèemo 8 - 10 minut v peèici ogreti na 200 stopinj. 
20256,"2 kg èešnjevega paradižnika; najbolje polovico rumenega; polovico rdeèega; razpolovimo; odstranimo semena in ga posušimo na soncu; še bolje v sušilcu sadja.""Posušen paradižnik prelijemo z 1 dl sonèniènega olja. Èez dva tedna v sekljalniku zelo na drobno zmeljemo paradižnik; dodamo 6 strtih strokov èesna; 1 žlièko èilija; 2 žlièki posušenega origana; 1/2 žlièke popra in sol po okusu.""Pustimo omako nekaj dni v hladilniku; da se okusi povežejo."  
20257,"Zrel avokado narežemo na kocke; dodamo drobno sesekljano žlico èebule; veliko pest kuhanega rdeèega fižola; lahko tudi iz konzerve; ter drobno narezano trdo kuhano jajce. Po okusu zaèinimo z Bio provansalsko soljo; buènim oljem in kisom ter narahlo premešamo."
20258,"Najprej na drobno narežemo veèjo èebulo in jo na olivnem olju prepražimo do mehkega in ohladimo. V veèjo posodo damo najprej mleto mešano meso. Naredimo jamico in damo na sredino prepraženo èebulo; sesekljan èesen; poper; sol; peteršilj; na drobno nariban korenèek; žlièko sladke mlete paprike in razžvrkljan jajèek. Dobro premešamo in na koncu dodamo še po obèutku drobtine in še enkrat dobro premešamo med seboj vse sestavine. Nastalo maso damo za kakšno uro v hladilnik; da se sestavine dobro med sabo prepojijo. Posebej skuhamo jajèka in jih ohladimo. Iz mletega mesa naredimo štruco; v katero smo po dolgem v sredino dali kuhana jajèka. Segrejemo peèico na 180 - 200 stopinj in peèemo približno 40 minut. Med peko meso malo zalivamo z vroèim oljem.  "              
20259,Najprej peèico segrejemo na 200 - 220 stopinj."Nato v 1. skledi skupaj zmešamo moko; pecilni prašek in sol. ""V 2. posodi z elektriènim mešalnikom zmešamo stopljeno maslo; olje; sladkor in semena vanilijevega stroka (mešamo približno 2-3 minute). Nato dodamo 1. jajce in ponovno dobro premešamo in dodamo še 2. jajce ter premešamo. Dodamo še mleko in premešamo. ""V 1. skledi imamo sedaj suhe sestavine; v 2. pa mokre sestavine. Suhe sestavine primešamo v posodo z mokrimi sestavinami in premešamo (roèno)."Maso za krofke razporedimo v pekaè za krofe. Pekaè damo v peèico za cca. 20 minut.              
20260,Za biskvit zmešamo vse sestavine. Peèemo 25 minut na 180 stopinjah. Iz biskvita izrežemo srèke ter le-te razrežemo na dva oblata."Prvi biskvit namoèimo z mleènim ""sokom"". Nanjo namažemo Nutellin nadev. Èez njega z žlico razporedimo odtaljene; odcejene in z žlico spasirane maline. Èez položimo drugi oblat; ki ga navlažimo z malinovim sokom. Srèek okrog in okrog namažemo s stepeno smetano; preostankom Nutelline kreme; malinami in mrvicami oz. po želji. Postavimo na hladno za nekaj ur. "              
20261,Navedene sestavine zmešamo in pustimo vzhajati na dvojni volumen. Pekaè za ameriške krofke namastimo in vzhajano gosto tekoèe testo z žlico nadevamo v vdolbinice pekaèa do 3 volumna. Peèemo pri 190 stopinjah brez ventilacije 20 minut.              
20262,Navedene sestavine zmešamo in pustimo vzhajati na dvojni volumen. "Vzhajano testo bodisi razvaljamo na debelino 2 cm in izrežemo kroge premera  9 cm; bodisi iz njega oblikujemo cca. 85 g težke kroglice. Kroge ali kroglice pokrite vzhajamo; pred peko jih premažemo s stepenim jajcem in peèemo v peèici pri 180 stopinjah brez ventilacije 15 minut."V še vroèe bombetke vbrizgamo marelièno marmelado.
20263,Tortni model premera 26-28 cm obložimo s papijem za peko (po dnu in ob obodu).<b>Tortno dno:</b>pistacije grobo zdrobimo v multipraktiku."Datlje vsaj za 1 uro namoèimo v vodi (lahko èez noè). Vodo odlijemo; datlje pa s 100 ml vode v multipraktiku zmešamo v pasto.""V datljevo pasto z roko vgnetemo zdrobljene pistacije in kokosovo moko; nato pa dobljeno maso nanesemo v tortni model; katerega dno in obod je obložen s peki papirjem."<b>Krema:</b>liste želatine za 10 minut ali veè namoèimo v hladni vodi."V blenderju ali mešalniku zmeljemo borovnice; kokosov sladkor in jogurt.  Dodamo indijske orešèke in mešamo; da dobimo gladko zmes; nato pa dobljeni mešanici roèno primešamo grški jogurt."Namoèene liste želatine vzamemo iz vode in jih raztopimo v lonèku nad vodno kopeljo (raztopljena želatina ne sme zavreti). Še vroèo raztopljeno želatino ob hitrem mešanju vlijemo v borovnièevo zmes."Kokosovo smetano z el. mešalnikom stepamo 2 minuti; da nastane krema; in jo nežno vmešamo v borovnièevo zmes.""Dobljeno kremo vlijemo na pistacijevo dno v tortnem modelu in postavimo v hladilnik; da se krema strdi. "              
20264,<b>Tortno dno:</b>"grisine zdrobimo v multipraktiku in jim dodamo staljeno maslo ter mleko. Dobljeno maso nanesemo v tortni model; katerega dno in obod je obložen s peki papirjem."<b>Krema:</b>liste želatine za 10 minut ali veè namoèimo v hladni vodi."V blenderju ali mešalniku zmeljemo avokado; jogurt in grški jogurt. Dodamo mlete mandlje in zmešamo; da dobimo enakomerno zmes."Namoèene liste želatine vzamemo iz vode in jih raztopimo v lonèku nad vodno kopeljo (raztopljena želatina ne sme zavreti). Še vroèo raztopljeno želatino ob hitrem mešanju vlijemo v avokadovo zmes."Sladko smetano stepemo z el. mešalnikom; da nastane krema; in jo nežno vmešamo v avokadovo kremo.""1/3 dobljene kreme vlijemo na grisinovo dno v tortnem modelu. Ob obod naložimo polovièke èešnjevih paradižnikov tako; da se prerezana stran dotika oboda tortnega modela. Nato nalijemo v model še preostalo avokadovo kremo. V njeno površino vtisnemo polovièke èešnjevih paradižnikov.""Torto postavimo v hladilnik; da se krema strdi."              
20265,<b>Tortno dno:</b>obod in dno pekaèa obložimo s papirjem za peko. Peki papir na dnu premažemo z maslom in posujemo z drobtinami."Krompir skuhamo v slani vodi in ga še vroèega dobro pretlaèimo; da ga spremenimo v gladek pire. Vmešamo rumenjake; parmezan; poper ter sol po okusu. Dobljeno maso nanesemo v tortni model; katerega dno in obod je obložen s peki papirjem. Obložimo dno in stene; del krompirjeve mase pa prihranimo za »pokrov«."<b>Nadev:</b>"na krompirjevo dno nanesemo plast blanširane; ožete špinaèe; ki jo posolimo. Sledi plast rezin peèenega pršuta in plast mozzarele. Pokrijemo s krompirjevo maso; nato pa površino posujemo z drobtinami in nekaj košèki masla."Pecemo v predogreti peèici brez ventilacije pri 200 stopinjah 50 minut."Pred rezanjem naj nekaj èasa poèiva; da se krompirjev obod malo utrdi. "
20266,<b>Vložek:</b>"kakav; moko; vanilijev sladkor in maslo zmešamo v gosto kompaktno kremo: maso nanesemo med 2 plasti peki papirja v obmoèju 10x15 cm. Postavimo v hladilnik; da se strdi."<b>Testo:</b>"iz sestavin za testo ugnetemo voljno testo; ki naj vzhaja na dvojni volumen. Vzhajano testo razvaljamo na 20 x 17 cm.""Na sredino belega testa damo ohlajen kakavov vložek; ki ga z leve in desne strani pokrijemo z belim testom. Dobljeno zvaljamo po dolžini; nato pa oba dela po krajši stranici zapognemo proti sredini in še enkrat prepognemo; kot je vidno na fotografiji. Ponovno razvaljamo po krajši stranici do dolžine 50 cm; nato pa po daljši stranici zvijemo kot potico (dolžina svaljka naj bo 50 cm). Dobljen svaljek razrežemo na 10 po 5 cm debelih rezin; ki jih zlagamo v dobro namašèen pekaè za muffine s prerezano stranjo navzgor.""Pred peko premažemo s staljenim maslom in peèemo brez ventilacije v predogreti peèici pri 180 stopinjah 25 minut. Še tople rože zložimo na rešetko; da se ohladijo."              
20267,"Najprej speèemo svetli biskvitni oblat. Jajci loèimo na beljaka in rumenjaka. Beljaka z elektriènim mešalnikom stepemo v zelo trd sneg. Rumenjaka s sladkorjem temeljito stepemo; da dobimo svetlo rumeno zmes. V zmes rumenjakov in sladkorja nežno vmešamo sneg; potem pa poèasi dodajamo še presejano moko s pecilnim praškom.""Biskvit peèemo v okroglem tortnem modelu s snemljivim dnom premera 24 cm; v vnaprej ogreti peèici pri 180 stopinjah; približno 15 minut.""<b>Pikasti in temni biskvitni oblat pripravimo po istem postopku; le z manjšima spremembama:</b>""- v maso za pikasti oblat na koncu narahlo vmešamo èokoladne mrvice;""- pri masi za temni oblat pa v moko takrat; ko jo presejemo; zamešamo še kakav.""Medtem ko se oblati hladijo; pripravimo nadev. V veèji posodi z elektriènim mešalnikom zmešamo mascarpone in sladko smetano; da dobimo gladko zmes. Razdelimo jo na dva dela. "V 1. del vmešamo nekaj žlic Nutelle (kolièino doloèimo po okusu) in utrjevalec smetane. To je naš temni nadev."V 2. del vmešamo jagodno kašo (to dobimo tako; da jagode odmrznemo in v mešalniku na hitro zmeljemo; jagodno kašo po potrebi osladimo z agavinim sirupom ali sladkorjem v prahu). V dobljeno zmes ob stalnem mešanju vsujemo vreèko želatine fix. Dobro premešamo in poskusimo; ali je nadev dovolj sladek - po potrebi ga še malo dodatno osladimo. To je naš jagodni nadev.""Obroè tortnega modela znotraj obleèemo s prozorno kuhinjsko folijo. Postavimo ga na pladenj; na katerem bomo torto servirali. V obroè najprej postavimo ohlajeni temni oblat. Navlažimo ga z vroèo vodo. Na oblat razporedimo temni nadev. Nadev lepo pogladimo; nato nanj položimo pikasti oblat; ki ga tudi navlažimo z vroèo vodo. Na oblat razporedimo jagodni nadev. Nadev lepo pogladimo in nanj položimo še svetli oblat. Tudi ta oblat navlažimo z vroèo vodo."Torto pokrijemo in jo vsaj za 12 ur postavimo v hladilnik. Potem previdno odstranimo tortni obroè in folijo. Torto poljubno okrasimo.              
